
Promedio1,Promedio2,PROMEDIO3,PROMEDIO4,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,ViveconMadre,ViveconPadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,Viudo,UnionLibre,NumGrado,Edad,Hombre,Mujer,Bajo,Intermedio,Notable,Alto
43.818,40.727,40.091,42.091,41.909,14,11,18,9,11,1 ,2,0,0,1,0,0,0,0,0,1,3,8,0,1,0,0,0,1
45.600,46.800,45.800,45.800,46.200,6,6,7,7,6,1 ,3,1,0,0,0,1,0,0,0,0,1,5,1,0,0,0,0,1
19.000,21.800,.000,20.500,15.325,32,30,1,33,0,2 ,2,0,0,1,0,0,0,0,0,1,5,12,1,0,1,0,0,0
39.400,41.300,38.300,34.100,38.300,14,9,20,23,20,2 ,2,0,0,1,0,1,0,0,0,0,5,10,1,0,0,0,1,0
43.800,41.700,40.200,42.400,42.200,15,15,23,20,18,2 ,2,0,0,1,0,1,0,0,0,0,2,7,1,0,0,0,0,1
43.909,39.818,41.636,41.182,41.818,13,14,13,13,12,2 ,2,0,0,1,0,1,0,0,0,0,3,8,1,0,0,0,0,1
35.545,37.273,.000,36.545,27.341,24,23,1,23,0,2 ,2,0,0,1,0,1,0,0,0,0,8,12,1,0,1,0,0,0
38.400,42.200,38.900,39.100,39.800,17,11,19,13,14,2 ,2,0,0,1,0,1,0,0,0,0,4,9,1,0,0,0,1,0
42.800,45.000,45.200,46.600,45.200,12,11,9,5,9,2 ,2,0,0,1,0,1,0,0,0,0,1,6,1,0,0,0,0,1
46.100,47.000,44.700,45.400,46.000,9,7,16,15,11,1 ,2,1,0,0,0,0,1,0,0,0,2,7,1,0,0,0,0,1
45.000,40.000,40.000,40.000,41.000,1,3,7,4,3,1 ,2,1,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0,1
48.000,46.300,44.000,42.700,45.500,2,3,6,9,4,1 ,2,1,0,0,0,0,0,0,0,1,2,7,1,0,0,0,0,1
38.200,38.200,40.600,39.000,39.000,21,25,25,24,1,1 ,2,1,0,0,0,0,1,0,0,0,6,11,0,1,0,0,1,0
33.000,37.900,40.000,40.400,37.900,28,19,18,22,22,1 ,2,0,0,1,0,0,0,0,0,1,2,6,0,1,0,0,1,0
45.800,45.000,47.000,46.000,46.100,2,2,2,2,2,1 ,2,0,0,1,0,0,0,0,0,1,5,10,0,1,0,0,0,1
45.727,48.091,.000,47.091,35.227,6,4,1,5,0,1 ,2,0,0,1,0,0,0,0,0,1,8,12,0,1,0,0,1,0
31.200,41.000,38.200,40.700,38.000,30,11,22,19,21,1 ,2,0,0,1,0,0,0,0,0,1,2,7,0,1,0,0,1,0
32.400,36.800,33.600,34.800,34.400,20,6,16,13,14,1 ,2,0,0,1,0,0,0,0,0,1,4,9,0,1,0,1,0,0
42.636,40.091,38.000,35.727,39.182,18,13,22,23,20,2 ,2,0,0,1,0,1,0,0,0,0,3,7,1,0,0,0,1,0
41.182,37.364,.000,39.455,29.500,11,10,1,9,0,2 ,2,0,0,1,0,1,0,0,0,0,7,11,1,0,1,0,0,0
40.200,37.000,39.400,39.400,39.200,18,18,19,20,21,2 ,2,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,1,0
39.300,36.400,39.300,37.500,38.300,8,20,14,20,18,1 ,2,0,0,1,0,0,0,0,0,1,3,7,1,0,0,0,1,0
33.500,33.100,31.100,29.000,31.800,22,20,27,25,25,1 ,2,0,0,1,0,0,0,0,0,1,4,8,1,0,0,1,0,0
37.600,33.700,32.500,32.700,34.300,8,17,21,21,15,1 ,2,0,0,1,0,0,0,0,0,1,4,9,1,0,0,1,0,0
45.900,45.400,49.100,47.800,47.200,9,8,3,6,8,1 ,2,0,0,1,0,0,0,0,0,1,2,7,0,1,0,0,0,1
35.833,34.250,34.000,37.417,35.417,16,20,20,11,15,4 ,3,0,1,0,0,0,1,0,0,0,8,15,1,0,0,0,1,0
34.917,36.000,34.917,35.083,35.167,13,14,16,20,15,2 ,2,1,0,0,0,0,0,0,0,1,10,17,0,1,0,0,1,0
32.417,34.167,33.750,35.750,34.167,27,23,25,17,24,0 ,2,0,0,1,0,0,0,0,0,1,11,16,0,1,0,1,0,0
38.300,38.300,39.800,36.400,38.400,9,10,4,9,7,3 ,2,0,1,0,0,0,0,0,0,1,9,10,0,1,0,0,1,0
34.455,39.727,38.727,36.364,37.455,25,8,9,26,16,1 ,2,1,0,0,0,0,0,1,0,0,8,12,1,0,0,0,1,0
35.500,36.500,36.750,37.833,36.917,17,10,15,10,11,1 ,2,1,0,0,0,0,0,0,0,1,9,14,1,0,0,0,1,0
35.200,34.300,37.200,36.600,35.900,22,24,21,22,25,1 ,3,1,0,0,0,0,1,0,0,0,5,10,1,0,0,0,1,0
27.000,32.417,.000,30.000,22.354,30,22,1,27,0,2 ,2,0,0,1,0,0,0,0,0,1,10,15,1,0,1,0,0,0
29.500,35.200,36.000,32.600,33.500,26,22,13,26,27,6 ,2,0,0,1,0,0,0,0,0,1,5,12,1,0,0,1,0,0
31.333,30.667,31.167,26.500,29.917,17,14,20,23,19,6 ,2,0,0,1,0,0,0,0,0,1,9,16,1,0,1,0,0,0
35.600,37.700,35.100,35.700,36.100,21,14,19,22,20,6 ,2,0,0,1,0,0,0,0,0,1,6,13,1,0,0,0,1,0
25.500,20.417,.000,23.167,17.271,30,28,1,31,0,3 ,2,0,1,0,0,0,0,0,0,1,11,18,1,0,1,0,0,0
32.917,34.917,35.167,34.417,34.355,26,23,19,21,1,3 ,2,0,1,0,0,0,0,0,0,1,10,17,1,0,0,1,0,0
31.909,34.000,32.300,35.727,33.636,24,14,17,13,17,3 ,2,0,1,0,0,0,0,0,0,1,7,14,1,0,0,1,0,0
45.200,44.400,46.900,44.100,45.400,15,10,5,15,11,2 ,2,0,0,0,1,0,0,1,0,0,2,7,0,1,0,0,0,1
37.100,41.200,40.600,40.100,39.800,14,10,9,10,10,2 ,2,0,0,1,0,1,0,0,0,0,6,11,0,1,0,0,1,0
39.400,37.800,40.000,40.800,39.700,13,18,16,14,15,2 ,2,0,0,1,0,1,0,0,0,0,3,9,0,1,0,0,1,0
39.800,39.800,42.200,37.300,39.900,15,17,14,22,17,1 ,2,0,0,1,0,1,0,0,0,0,2,6,0,1,0,0,1,0
34.417,37.167,34.667,39.083,36.500,18,15,16,9,13,2 ,2,1,0,0,0,0,1,0,0,0,10,15,0,1,0,0,1,0
32.818,35.636,36.364,37.818,35.727,24,12,11,8,11,2 ,2,1,0,0,0,0,1,0,0,0,8,13,0,1,0,0,1,0
33.167,29.333,.000,31.500,23.500,18,20,1,19,0,1 ,3,0,1,0,0,0,1,0,0,0,10,16,0,1,1,0,0,0
35.455,35.636,33.364,35.273,35.000,16,14,22,18,17,1 ,3,0,1,0,0,0,1,0,0,0,10,12,0,1,0,1,0,0
33.300,34.900,35.700,38.100,35.500,28,21,22,17,23,1 ,3,0,1,0,0,0,1,0,0,0,6,11,0,1,0,0,1,0
33.200,32.300,27.500,31.000,31.000,21,21,23,23,1,1 ,2,0,0,1,0,0,0,0,0,1,5,10,1,0,0,1,0,0
32.100,32.900,31.500,34.800,32.900,21,21,26,15,18,1 ,2,0,0,1,0,0,0,0,0,1,4,9,1,0,0,1,0,0
35.200,36.400,32.800,33.800,34.600,12,16,19,16,18,1 ,2,0,0,1,0,0,0,0,0,1,1,6,1,0,0,1,0,0
42.545,39.182,.000,41.091,30.705,8,8,1,6,0,1 ,2,0,0,1,0,1,0,0,0,0,7,12,1,0,0,1,0,0
42.800,42.200,44.200,42.000,42.800,7,10,8,13,10,1 ,2,0,0,1,0,1,0,0,0,0,4,8,1,0,0,0,0,1
43.400,41.800,46.200,43.100,43.700,16,14,10,19,15,2 ,2,1,0,0,0,0,1,0,0,0,2,6,0,1,0,0,0,1
45.400,45.400,45.500,45.200,45.375,7,13,10,10,1,2 ,2,1,0,0,0,0,1,0,0,0,6,10,0,1,0,0,0,1
44.700,39.900,41.700,46.000,43.400,13,19,18,11,16,1 ,2,1,0,0,0,0,0,0,0,1,2,7,1,0,0,0,0,1
31.818,30.727,.000,31.364,23.477,26,24,1,25,0,1 ,2,1,0,0,0,0,0,0,0,1,7,12,1,0,1,0,0,0
37.300,43.000,42.800,38.400,40.600,30,21,23,30,26,2 ,2,0,0,1,0,1,0,0,0,0,2,7,1,0,0,0,0,1
37.200,34.700,36.200,36.200,36.200,21,23,1,1,22,2 ,2,0,0,1,0,1,0,0,0,0,4,9,1,0,0,0,1,0
36.500,39.100,.000,38.100,28.425,25,23,1,22,0,3 ,2,1,0,0,0,0,0,1,0,0,5,12,1,0,1,0,0,0
39.700,42.800,42.700,41.700,41.725,22,22,21,22,1,3 ,2,1,0,0,0,0,0,1,0,0,4,11,1,0,0,0,0,1
44.100,39.900,42.100,41.900,42.200,14,19,17,22,18,1 ,2,0,0,1,0,0,0,0,0,1,2,7,0,1,0,0,0,1
40.273,39.091,.000,39.818,29.796,20,20,1,19,0,1 ,2,0,0,1,0,0,0,0,0,1,8,12,0,1,1,0,0,0
38.400,33.200,34.400,35.400,35.600,24,24,26,24,28,3 ,3,0,0,1,0,0,0,1,0,0,1,6,1,0,0,0,1,0
39.800,39.600,39.700,37.900,39.300,15,18,17,17,15,1 ,3,1,0,0,0,1,0,0,0,0,4,8,1,0,0,0,1,0
38.900,37.600,35.200,30.200,35.700,27,25,23,26,26,2 ,2,0,0,1,0,0,0,0,0,1,3,8,1,0,0,0,1,0
29.000,28.091,.000,28.727,21.455,29,27,1,28,0,1 ,2,1,0,0,0,0,1,0,0,0,8,12,0,1,1,0,0,0
40.400,38.000,38.100,39.000,38.900,13,22,21,14,17,1 ,2,1,0,0,0,0,1,0,0,0,4,9,0,1,0,0,1,0
38.182,35.182,.000,36.818,27.546,12,16,1,13,0,2 ,2,0,0,1,0,1,0,0,0,0,7,12,1,0,1,0,0,0
33.300,40.300,38.600,42.100,38.900,26,12,20,13,20,1 ,2,1,0,0,0,0,1,0,0,0,2,7,1,0,0,0,1,0
40.000,35.300,36.900,39.500,37.900,21,29,21,20,24,1 ,2,1,0,0,0,0,1,0,0,0,3,8,1,0,0,0,1,0
38.600,40.200,46.000,41.700,41.625,19,22,13,19,1,1 ,2,0,0,1,0,0,0,0,0,1,6,11,0,1,0,0,0,1
31.200,33.100,25.100,29.700,29.775,25,20,28,25,1,1 ,2,0,0,1,0,0,0,0,0,1,5,10,1,0,1,0,0,0
43.900,42.100,40.500,43.400,42.600,17,24,26,21,24,3 ,2,0,0,1,0,1,0,0,0,0,2,6,0,1,0,0,0,1
35.200,36.900,34.300,34.300,35.300,14,18,19,22,19,1 ,2,1,0,0,0,0,0,1,0,0,5,9,0,1,0,0,1,0
38.600,41.300,38.400,41.800,40.200,15,8,17,7,9,1 ,2,1,0,0,0,0,0,1,0,0,4,8,0,1,0,0,0,1
33.500,37.600,34.600,32.000,34.700,12,10,11,15,10,2 ,2,1,0,0,0,0,1,0,0,0,5,9,0,1,0,1,0,0
30.000,33.600,36.600,34.000,33.500,25,23,8,11,17,3 ,2,0,0,1,0,1,0,0,0,0,5,11,0,1,0,1,0,0
35.800,39.000,43.100,39.200,39.600,20,15,11,19,17,3 ,2,0,0,1,0,1,0,0,0,0,2,7,0,1,0,0,1,0
43.400,41.400,42.600,42.100,42.400,8,10,10,13,8,3 ,2,0,0,1,0,1,0,0,0,0,2,8,0,1,0,0,0,1
45.200,46.900,47.700,48.200,47.200,4,3,6,4,3,1 ,2,0,0,1,0,0,0,0,0,1,2,6,1,0,0,0,0,1
39.500,41.800,43.200,41.800,41.700,15,9,10,11,10,1 ,2,0,1,0,0,0,0,1,0,0,6,11,1,0,0,0,0,1
47.364,45.364,46.818,45.727,46.455,2,5,6,4,4,3 ,3,0,0,1,0,1,0,0,0,0,3,7,0,1,0,0,0,1
39.900,40.200,38.500,39.400,39.600,8,12,13,13,11,2 ,2,0,0,1,0,0,0,0,0,1,5,9,0,1,0,0,1,0
36.400,30.800,33.200,34.500,33.900,16,27,24,26,25,3 ,2,0,0,1,0,1,0,0,0,0,5,13,1,0,0,1,0,0
36.100,39.200,38.300,38.200,38.200,19,12,12,9,12,3 ,2,0,0,1,0,1,0,0,0,0,9,12,1,0,0,0,1,0
36.700,39.200,38.200,38.700,38.400,18,15,12,10,13,1 ,2,0,0,1,0,1,0,0,0,0,6,11,0,1,0,0,1,0
39.800,33.400,39.600,41.300,38.600,13,25,15,17,19,1 ,2,0,0,1,0,1,0,0,0,0,4,9,0,1,0,0,1,0
35.600,33.500,33.700,29.500,33.200,23,27,25,26,26,2 ,2,0,0,1,0,0,0,0,0,1,6,12,1,0,0,1,0,0
32.800,33.900,34.100,31.600,33.100,24,22,23,24,26,2 ,2,0,0,1,0,0,0,0,0,1,6,10,1,0,0,1,0,0
38.364,36.091,34.636,36.273,36.341,19,22,21,22,1,2 ,2,0,0,1,0,0,0,0,0,1,7,14,1,0,0,0,1,0
37.800,35.900,35.700,33.200,35.700,10,16,19,24,17,3 ,2,1,0,0,0,0,0,1,0,0,5,9,1,0,0,0,1,0
35.545,35.545,32.091,32.000,34.000,28,25,29,33,31,3 ,2,0,0,1,0,0,0,1,0,0,7,11,0,1,0,1,0,0
39.000,33.917,36.750,37.833,37.000,11,23,14,12,16,1 ,2,1,0,0,0,0,1,0,0,0,10,16,1,0,0,0,1,0
41.083,35.333,.000,38.417,28.708,6,12,1,9,0,1 ,2,1,0,0,0,0,1,0,0,0,12,18,1,0,1,0,0,0
39.400,37.500,36.800,38.700,38.200,10,15,17,14,14,1 ,2,1,0,0,0,0,0,1,0,0,5,10,0,1,0,0,1,0
36.750,29.083,.000,33.167,24.750,25,33,1,32,0,1 ,2,1,0,0,0,0,0,1,0,0,12,16,0,1,1,0,0,0
35.167,31.667,35.917,34.333,34.271,18,25,17,20,1,3 ,3,0,0,1,0,0,0,0,0,1,10,16,0,1,0,1,0,0
36.909,35.091,36.091,34.000,35.727,19,18,21,26,21,1 ,2,1,0,0,0,0,0,0,0,1,7,13,0,1,0,0,1,0
44.333,43.667,45.167,44.500,44.417,6,6,4,5,1,1 ,1,1,0,0,0,0,0,1,0,0,12,17,1,0,0,0,0,1
38.273,39.636,37.909,37.000,38.364,9,9,15,20,10,3 ,2,0,1,0,0,1,0,0,0,0,8,13,1,0,0,0,1,0
34.917,34.167,35.167,33.000,34.417,14,17,15,25,15,2 ,3,0,1,0,0,0,0,0,0,1,11,16,1,0,0,1,0,0
37.167,36.167,35.667,34.083,35.833,7,12,17,25,15,2 ,3,0,1,0,0,0,0,0,0,1,10,15,1,0,0,0,1,0
35.667,32.917,33.417,38.333,35.250,18,25,21,7,16,1 ,2,0,0,1,0,1,0,0,0,0,3,14,1,0,0,0,1,0
45.273,45.364,44.636,44.364,45.000,1,1,1,1,1,1 ,2,0,0,1,0,1,0,0,0,0,8,12,0,1,0,0,0,1
34.818,30.909,35.545,37.545,34.818,17,23,12,6,18,3 ,2,0,0,1,0,1,0,0,0,0,9,13,1,0,0,1,0,0
35.091,33.182,33.909,31.818,33.727,11,20,11,27,16,3 ,2,0,0,1,0,1,0,0,0,0,8,14,1,0,0,1,0,0
42.364,39.727,.000,41.273,30.841,14,18,1,17,0,1 ,2,0,0,1,0,0,0,0,0,1,7,12,0,1,0,1,0,0
42.200,33.000,35.800,33.000,36.200,6,20,18,22,18,3 ,2,1,0,0,0,0,1,0,0,0,1,6,0,1,0,0,1,0
44.500,45.000,47.700,47.500,46.400,14,12,5,6,8,1 ,2,0,1,0,0,0,1,0,0,0,2,7,1,0,0,0,0,1
38.300,25.700,.000,32.200,24.050,27,34,1,35,0,2 ,2,0,0,1,0,0,0,0,0,1,6,11,0,1,1,0,0,0
42.900,44.700,45.000,44.700,44.400,3,3,6,6,4,1 ,2,0,0,1,0,0,0,0,0,1,5,9,1,0,0,0,0,1
49.900,48.600,49.000,48.700,49.200,1,2,3,2,2,1 ,2,0,0,1,0,0,0,0,0,1,2,6,1,0,0,0,0,1
46.091,43.909,42.273,43.000,43.909,5,4,12,8,9,1 ,2,0,0,1,0,0,0,0,0,1,3,7,1,0,0,0,0,1
36.100,31.200,33.300,33.600,33.550,23,24,22,24,1,3 ,2,1,0,0,0,0,1,0,0,0,6,10,0,1,0,1,0,0
35.200,44.600,43.600,41.000,41.400,19,4,2,7,6,3 ,2,1,0,0,0,0,1,0,0,0,1,5,0,1,0,0,0,1
42.300,45.100,42.600,41.500,43.100,9,5,12,16,9,0 ,2,0,0,1,0,0,0,0,0,1,4,8,0,1,0,0,0,1
41.800,41.000,42.400,43.400,42.400,15,17,16,13,19,0 ,2,0,0,1,0,0,0,0,0,1,1,5,0,1,0,0,0,1
44.545,44.818,43.273,43.364,44.091,11,1,9,6,8,1 ,2,0,0,1,0,0,0,0,0,1,3,7,0,1,0,0,0,1
43.600,43.600,41.900,43.000,43.025,15,17,19,15,1,1 ,2,0,0,1,0,1,0,0,0,0,6,11,1,0,0,0,0,1
48.000,48.600,47.400,48.000,48.000,1,1,1,1,1,1 ,2,0,0,1,0,1,0,0,0,0,1,6,1,0,0,0,0,1
30.700,32.700,33.600,30.800,32.100,25,24,19,19,22,2 ,2,0,0,1,0,1,0,0,0,0,5,10,1,0,0,1,0,0
43.800,44.500,47.600,45.100,45.400,9,12,9,4,9,2 ,2,0,0,1,0,1,0,0,0,0,2,7,1,0,0,0,0,1
34.200,36.200,38.000,37.100,36.500,20,9,7,4,12,2 ,2,0,0,1,0,1,0,0,0,0,4,9,1,0,0,0,1,0
36.200,36.600,34.600,32.600,35.000,9,15,16,19,16,2 ,2,1,0,0,0,0,0,1,0,0,1,7,1,0,0,1,0,0
37.400,37.700,45.800,41.000,40.500,21,23,13,15,20,2 ,2,1,0,0,0,0,0,0,0,1,2,6,0,1,0,0,0,1
38.200,39.500,37.900,37.300,38.300,19,19,22,22,18,1 ,2,0,0,1,0,0,0,0,0,1,4,8,1,0,0,0,1,0
42.200,42.700,42.700,44.600,43.100,13,16,22,6,14,2 ,2,0,0,1,0,1,0,0,0,0,2,6,0,1,0,0,0,1
39.600,38.200,40.900,41.700,40.100,6,13,7,8,9,2 ,2,0,0,1,0,1,0,0,0,0,3,7,0,1,0,0,0,1
40.200,38.200,35.000,39.400,38.400,12,13,20,10,13,2 ,2,0,0,1,0,1,0,0,0,0,1,5,0,1,0,0,1,0
44.600,47.900,49.200,47.100,47.200,10,3,1,3,1,1 ,2,1,0,0,0,0,0,1,0,0,5,10,0,1,0,0,0,1
38.200,34.600,36.500,36.600,36.600,24,27,30,28,29,1 ,2,1,0,0,0,0,0,1,0,0,2,6,0,1,0,0,1,0
36.100,37.300,45.300,42.500,40.400,22,24,16,13,21,1 ,2,0,0,1,0,0,0,0,0,1,2,6,1,0,0,0,0,1
30.100,35.200,33.400,35.400,33.600,24,16,18,9,16,2 ,2,0,0,1,0,1,0,0,0,0,5,10,1,0,0,1,0,0
40.200,39.700,41.800,41.000,40.800,9,10,2,4,5,1 ,2,0,0,1,0,0,0,0,0,1,2,7,1,0,0,0,0,1
31.500,34.000,36.400,33.900,34.200,23,15,10,19,16,1 ,2,0,0,1,0,0,0,0,0,1,4,9,1,0,0,1,0,0
31.000,34.900,36.700,33.800,34.200,24,15,10,9,13,1 ,2,1,0,0,0,0,0,1,0,0,5,10,0,1,0,1,0,0
33.600,37.700,34.900,37.500,36.100,15,5,11,6,8,1 ,2,1,0,0,0,0,0,1,0,0,4,9,0,1,0,0,1,0
32.800,33.500,38.900,36.500,35.500,27,31,21,18,31,1 ,2,0,0,1,0,0,0,0,0,1,2,6,1,0,0,0,1,0
33.500,33.500,34.333,39.583,35.333,12,13,15,4,10,0 ,2,1,0,0,0,0,0,1,0,0,10,14,0,1,0,0,1,0
43.273,30.636,33.182,31.636,34.727,4,26,26,24,18,0 ,2,1,0,0,0,0,0,1,0,0,8,12,0,1,0,1,0,0
36.500,38.417,36.000,36.750,37.167,11,4,14,13,9,2 ,3,0,0,1,0,1,0,0,0,0,10,14,1,0,0,0,1,0
38.444,38.818,36.545,40.091,38.727,8,6,13,7,7,2 ,3,0,0,1,0,1,0,0,0,0,8,12,1,0,0,0,1,0
38.700,39.500,36.300,36.500,37.800,17,13,28,21,19,2 ,3,0,0,1,0,1,0,0,0,0,5,9,0,1,0,0,1,0
37.545,33.364,.000,35.636,26.636,11,19,1,15,0,2 ,3,0,0,1,0,1,0,0,0,0,8,12,0,1,1,0,0,0
36.000,37.000,35.000,35.600,36.000,20,13,25,25,22,0 ,2,0,0,1,0,1,0,0,0,0,5,10,1,0,0,0,1,0
34.455,33.182,31.727,35.545,33.818,10,16,21,10,13,0 ,2,0,0,1,0,1,0,0,0,0,8,13,1,0,0,1,0,0
34.364,39.909,39.091,33.545,36.727,12,4,6,20,10,0 ,2,0,0,1,0,1,0,0,0,0,7,12,1,0,0,0,1,0
38.700,37.500,42.800,41.400,40.200,16,19,6,13,14,1 ,2,0,0,1,0,0,0,0,0,1,4,8,0,1,0,0,0,1
41.818,40.364,39.727,40.636,40.636,3,3,8,3,1,1 ,2,0,0,1,0,0,0,0,0,1,8,14,0,1,0,0,0,1
43.091,42.091,39.636,39.091,41.182,2,4,2,2,2,1 ,2,0,0,1,0,0,0,0,0,1,7,13,0,1,0,0,0,1
38.000,39.583,.000,39.167,29.188,8,6,1,6,0,0 ,3,1,0,0,0,0,1,0,0,0,9,13,0,1,1,0,0,0
42.273,43.545,42.455,44.273,43.182,7,6,8,6,9,2 ,2,0,0,1,0,0,0,0,0,1,3,8,0,1,0,0,0,1
39.500,39.900,39.800,37.500,39.300,15,12,18,20,15,1 ,2,1,0,0,0,0,1,0,0,0,6,10,1,0,0,0,1,0
38.300,38.800,36.300,38.400,38.300,11,13,15,18,13,1 ,2,0,1,0,0,0,0,1,0,0,5,10,1,0,0,0,1,0
32.727,29.000,32.909,32.545,32.091,15,22,17,17,17,1 ,2,0,1,0,0,0,0,1,0,0,7,12,1,0,0,1,0,0
40.100,39.000,39.400,38.800,39.500,11,10,10,16,12,1 ,2,0,1,0,0,0,0,1,0,0,4,9,1,0,0,0,1,0
38.400,38.500,34.300,39.500,37.800,13,10,11,7,10,2 ,2,0,1,0,0,1,0,0,0,0,5,10,0,1,0,0,1,0
36.500,38.500,38.100,36.800,37.500,18,14,14,22,22,1 ,2,1,0,0,0,0,1,0,0,0,4,9,0,1,0,0,1,0
44.000,45.917,.000,45.167,33.771,2,1,1,2,0,2 ,2,0,0,1,0,1,0,0,0,0,10,14,0,1,0,1,0,0
44.333,44.167,44.083,44.167,44.188,1,5,3,1,1,2 ,2,0,0,1,0,1,0,0,0,0,9,13,0,1,0,0,0,1
26.500,25.333,21.333,24.417,24.396,29,28,29,28,1,1 ,3,0,0,1,0,0,0,0,0,1,10,14,0,1,1,0,0,0
42.400,46.000,50.000,45.700,46.200,12,8,1,3,6,2 ,2,1,0,0,0,0,1,0,0,0,2,6,0,1,0,0,0,1
41.900,44.200,43.300,41.800,42.900,10,7,7,8,7,1 ,2,0,0,1,0,0,0,0,0,1,4,9,0,1,0,0,0,1
37.300,40.200,39.700,38.800,39.000,18,13,16,17,15,1 ,2,0,1,0,0,0,1,0,0,0,5,10,1,0,0,0,1,0
41.800,44.400,45.200,47.000,44.800,15,12,9,3,11,1 ,2,0,1,0,0,0,1,0,0,0,1,6,1,0,0,0,0,1
29.900,33.700,32.100,31.800,32.000,28,20,26,14,23,3 ,2,1,0,0,0,0,1,0,0,0,5,9,0,1,0,1,0,0
45.200,46.200,45.400,46.000,45.700,12,9,12,13,14,0 ,2,0,0,1,0,0,0,0,0,1,2,6,0,1,0,0,0,1
38.000,38.000,37.000,40.000,38.200,6,7,16,4,12,1 ,2,0,0,1,0,0,0,0,0,1,1,5,0,1,0,0,1,0
36.700,40.500,40.000,41.300,39.700,12,6,5,5,7,1 ,2,0,0,1,0,1,0,0,0,0,5,10,1,0,0,0,1,0
36.400,40.100,36.800,37.700,37.750,21,11,17,16,1,2 ,2,0,0,1,0,1,0,0,0,0,6,11,1,0,0,0,1,0
39.800,41.100,41.500,41.400,41.200,5,6,5,9,5,2 ,2,0,0,1,0,1,0,0,0,0,3,8,1,0,0,0,0,1
37.100,38.200,39.400,34.300,37.300,21,20,15,22,22,1 ,2,0,0,1,0,0,0,0,0,1,5,9,1,0,0,0,1,0
45.400,45.200,43.800,44.500,45.000,11,9,14,14,11,1 ,2,0,0,1,0,0,0,0,0,1,2,6,1,0,0,0,0,1
29.500,31.500,34.300,29.000,31.200,30,27,16,25,27,2 ,2,0,0,1,0,1,0,0,0,0,5,9,0,1,0,1,0,0
37.600,41.300,42.300,40.500,40.425,17,11,9,9,1,2 ,2,0,0,1,0,1,0,0,0,0,5,10,0,1,0,0,0,1
41.200,43.400,42.500,44.300,43.000,14,14,23,7,15,2 ,2,0,0,1,0,1,0,0,0,0,2,6,0,1,0,0,0,1
35.600,32.300,33.900,34.900,34.400,11,23,24,15,22,2 ,2,0,0,1,0,1,0,0,0,0,4,8,0,1,0,1,0,0
38.100,38.100,32.700,36.300,36.300,15,17,21,17,1,1 ,2,0,0,1,0,0,0,0,0,1,5,10,1,0,0,0,1,0
49.500,48.500,49.400,49.200,49.200,2,3,2,1,2,2 ,2,0,0,1,0,1,0,0,0,0,2,7,0,1,0,0,0,1
39.000,39.000,45.700,40.300,41.200,18,22,14,18,17,1 ,2,0,0,1,0,1,0,0,0,0,2,7,1,0,0,0,0,1
31.400,30.500,31.300,28.900,30.500,24,25,26,26,26,2 ,2,0,0,1,0,0,0,0,0,1,4,8,0,1,0,1,0,0
33.000,31.900,34.600,30.500,32.500,17,22,16,25,20,2 ,2,0,0,1,0,0,0,0,0,1,4,9,0,1,0,1,0,0
37.000,40.000,34.800,38.000,37.600,17,10,21,15,15,2 ,2,0,0,1,0,0,0,0,0,1,1,5,0,1,0,0,1,0
37.400,37.200,38.200,34.900,37.000,5,7,5,7,3,1 ,2,0,0,1,0,0,0,0,0,1,5,10,1,0,0,0,1,0
40.000,41.600,42.600,39.800,41.100,14,11,12,16,16,1 ,2,0,0,1,0,0,0,0,0,1,2,6,1,0,0,0,0,1
42.200,44.500,43.100,43.600,43.400,5,3,4,7,4,1 ,2,0,1,0,0,0,0,1,0,0,5,10,1,0,0,0,0,1
35.455,35.091,33.364,34.636,34.637,15,16,16,13,1,1 ,2,0,1,0,0,0,0,1,0,0,8,13,1,0,0,1,0,0
43.800,46.900,46.200,46.900,46.000,5,2,4,2,4,3 ,3,0,0,1,0,1,0,0,0,0,5,10,0,1,0,0,0,1
36.273,36.909,36.818,36.818,36.705,24,18,13,17,1,2 ,2,0,0,1,0,0,0,0,0,1,7,12,0,1,0,0,1,0
37.455,39.182,.000,38.545,28.796,14,9,1,8,0,3 ,2,0,0,1,0,1,0,0,0,0,8,17,1,0,1,0,0,0
35.083,36.167,38.167,35.583,36.333,16,13,8,21,16,2 ,2,0,1,0,0,0,0,0,0,1,12,17,0,1,0,0,1,0
33.667,30.000,35.917,36.500,34.083,19,29,15,15,21,1 ,2,1,0,0,0,0,0,0,0,1,10,15,0,1,0,1,0,0
39.500,38.250,38.583,39.583,39.083,7,7,12,10,7,1 ,3,0,0,1,0,1,0,0,0,0,12,17,0,1,0,0,1,0
39.417,37.500,39.083,38.750,38.917,5,7,9,6,8,3 ,2,0,0,1,0,0,0,0,0,1,12,16,0,1,0,0,1,0
35.833,32.833,36.917,37.167,35.833,21,22,18,13,20,2 ,2,1,0,0,0,0,0,1,0,0,12,18,0,1,0,0,1,0
36.600,37.500,38.600,38.000,37.700,25,22,22,24,22,2 ,2,0,0,1,0,0,0,0,0,1,5,10,1,0,0,0,1,0
