
Grupo,PROMEDIO1,PROMEDIO2,PROMEDIO3,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,Viveconmadre,Viveconpadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,Numgrado,Edad,Hombre,Mujer
1 ,30.091,32.727,31.636,32.455,25,23,21,20,21,1 ,2,0,1,0,0,1,0,0,0,0,0,7,11,1,0
2 ,42.200,42.500,44.900,43.100,7,8,2,8,5,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
2 ,33.333,34.667,35.333,34.833,20,17,15,19,20,1 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
2 ,36.400,34.900,33.900,34.800,22,26,26,30,28,0 ,2,0,0,0,0,0,0,0,0,0,0,5,11,1,0
4 ,33.273,31.727,31.091,32.000,20,25,24,27,22,0 ,2,0,0,0,0,0,0,0,0,0,0,8,13,1,0
4 ,38.909,40.364,39.364,39.727,7,8,8,8,8,1 ,2,1,0,0,0,0,0,1,0,0,0,8,11,0,1
1 ,43.167,36.167,31.917,36.833,4,13,28,20,14,1 ,2,1,0,0,0,0,0,1,0,0,0,12,17,0,1
1 ,30.636,35.273,35.364,34.273,24,16,19,18,23,4 ,2,0,1,0,0,1,0,0,0,0,0,8,15,1,0
1 ,38.167,39.000,37.833,38.750,11,14,13,9,10,2 ,2,0,0,0,1,0,0,1,0,0,0,9,14,1,0
1 ,37.000,38.600,35.500,37.600,23,15,26,19,21,2 ,2,0,0,0,1,0,0,1,0,0,0,6,11,1,0
1 ,32.417,30.083,35.250,32.500,28,28,23,17,30,1 ,2,0,0,1,0,1,0,0,0,0,0,11,16,1,0
1 ,35.000,37.833,35.667,36.167,9,5,16,17,14,1 ,2,0,0,1,0,1,0,0,0,0,0,10,15,1,0
1 ,36.923,37.357,40.857,39.000,15,17,11,12,11,1 ,2,0,0,1,0,1,0,0,0,0,0,7,12,1,0
4 ,35.500,39.833,40.917,38.833,6,3,2,4,3,3 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
3 ,39.100,39.000,38.800,39.900,17,13,14,10,13,1 ,2,0,1,0,0,0,0,0,1,0,0,5,11,0,1
1 ,39.100,39.000,38.800,39.900,17,13,14,10,13,1 ,2,0,1,0,0,0,0,0,1,0,0,6,11,0,1
1 ,34.000,30.300,32.700,32.400,30,31,32,33,35,1 ,1,0,0,1,0,0,0,0,0,0,0,6,10,1,0
2 ,32.200,32.700,32.200,34.200,25,27,24,15,26,1 ,1,0,0,1,0,0,0,0,0,0,0,6,11,1,0
3 ,41.800,42.400,39.500,40.900,10,7,11,15,11,4 ,2,1,0,0,0,0,0,0,0,1,0,5,11,0,1
4 ,33.750,35.500,36.250,35.583,26,21,15,15,18,4 ,2,1,0,0,0,0,0,0,0,1,0,11,16,0,1
1 ,34.500,37.083,36.333,36.833,13,6,12,6,9,4 ,2,1,0,0,0,0,0,0,0,1,0,10,15,0,1
4 ,39.167,42.167,39.917,40.000,2,2,7,6,3,1 ,2,0,0,1,0,1,0,0,0,0,0,9,14,0,1
3 ,42.583,41.667,42.083,41.750,3,1,1,3,1,1 ,2,0,0,1,0,1,0,0,0,0,0,12,17,0,1
3 ,41.200,43.300,41.800,41.900,11,6,8,12,10,2 ,2,0,0,1,0,1,0,0,0,0,0,5,9,1,0
1 ,41.200,43.300,41.800,41.900,11,6,8,12,10,2 ,2,0,0,1,0,1,0,0,0,0,0,6,9,1,0
4 ,39.333,35.333,36.833,37.917,10,22,16,6,14,1 ,2,0,0,1,0,0,0,0,1,0,0,7,14,0,1
3 ,31.917,31.500,31.750,32.167,22,20,21,21,23,2 ,2,0,0,1,0,1,0,0,0,0,1,11,18,1,0
3 ,29.250,33.167,30.750,32.000,27,17,29,23,29,2 ,2,0,0,1,0,1,0,0,0,0,0,10,16,1,0
3 ,36.900,38.100,36.500,38.200,17,16,15,8,14,0 ,2,1,0,0,0,0,1,0,0,0,0,5,12,1,0
3 ,40.833,38.917,41.000,40.083,2,3,2,5,2,1 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
3 ,33.600,36.000,37.200,36.300,31,22,20,21,28,3 ,2,0,0,1,0,1,0,0,0,0,0,5,11,0,1
2 ,36.500,35.750,37.500,36.000,19,11,13,20,15,3 ,2,0,0,1,0,1,0,0,0,0,0,11,19,0,1
2 ,35.333,38.167,33.833,35.833,24,15,25,24,23,3 ,2,0,0,1,0,1,0,0,0,0,0,9,14,0,1
3 ,33.250,35.167,35.750,35.333,23,23,16,13,16,2 ,2,1,0,0,0,0,0,1,0,0,0,9,14,0,1
4 ,37.000,31.833,37.250,36.167,19,27,12,12,23,2 ,2,1,0,0,0,0,0,1,0,0,0,7,15,0,1
1 ,39.615,43.571,42.214,41.500,9,6,9,9,8,2 ,2,0,0,1,0,1,0,0,0,0,0,7,11,0,1
3 ,36.800,38.800,36.300,36.900,19,15,23,28,20,4 ,1,0,0,0,0,0,0,0,0,0,0,6,12,1,0
1 ,38.083,41.167,41.667,40.333,3,2,2,2,2,1 ,2,0,1,0,0,1,0,0,0,0,0,11,15,0,1
1 ,43.308,46.071,45.929,44.214,3,2,4,7,4,1 ,2,0,1,0,0,1,0,0,0,0,0,7,11,0,1
1 ,31.909,35.091,33.091,34.091,30,18,20,17,24,1 ,3,0,0,1,0,1,0,0,0,0,0,8,13,1,0
1 ,37.385,39.714,37.929,37.786,14,11,19,20,15,1 ,3,0,0,1,0,1,0,0,0,0,0,7,12,1,0
2 ,32.500,32.917,33.917,34.083,22,23,21,11,21,2 ,2,1,0,0,0,0,0,1,0,0,0,11,15,1,0
3 ,43.300,41.100,42.800,42.900,5,9,6,6,7,2 ,2,0,0,1,0,1,0,0,0,0,0,5,10,0,1
4 ,42.231,43.286,43.786,43.286,5,7,6,4,6,2 ,2,0,0,1,0,1,0,0,0,0,0,8,11,0,1
4 ,39.250,39.000,40.750,39.583,6,2,3,6,3,2 ,2,0,0,1,0,1,0,0,0,0,0,12,16,0,1
2 ,41.636,43.182,44.091,42.818,4,3,4,5,4,2 ,2,0,0,1,0,1,0,0,0,0,0,8,13,0,1
4 ,37.500,34.500,39.000,37.500,12,16,10,9,13,0 ,2,0,0,1,0,0,0,0,1,0,0,12,16,0,1
2 ,37.250,37.833,39.500,38.417,6,8,7,12,8,2 ,2,0,1,0,0,0,0,0,1,0,0,10,14,1,0
2 ,41.455,38.909,35.909,39.000,5,8,14,9,8,2 ,2,0,1,0,0,0,0,0,1,0,0,8,12,1,0
2 ,36.250,37.833,37.250,38.000,8,8,11,6,10,1 ,2,1,0,0,0,0,0,0,0,1,0,10,16,1,0
2 ,38.429,38.857,37.500,38.286,11,14,18,19,14,1 ,2,1,0,0,0,0,0,0,0,1,0,7,13,1,0
2 ,35.400,37.600,36.900,37.900,17,15,25,13,16,3 ,2,0,0,1,0,0,0,0,1,0,0,6,11,1,0
2 ,36.182,37.091,34.727,36.364,12,11,15,14,12,0 ,2,0,0,1,0,0,0,0,1,0,0,8,13,1,0
2 ,33.714,36.214,36.929,35.786,20,21,19,29,22,0 ,2,0,0,1,0,0,0,0,1,0,0,7,12,1,0
2 ,43.667,44.500,45.667,45.083,2,1,2,1,1,1 ,2,0,1,0,0,0,0,1,0,0,0,10,14,0,1
1 ,42.167,41.917,40.667,41.083,1,1,1,1,1,1 ,2,0,1,0,0,0,0,1,0,0,0,12,16,0,1
1 ,39.600,39.500,37.200,38.600,12,13,14,15,11,2 ,2,0,0,1,0,1,0,0,0,0,0,6,12,0,1
2 ,36.273,35.909,36.545,36.727,22,20,20,16,20,2 ,2,0,0,1,0,1,0,0,0,0,0,8,14,0,1
3 ,35.364,33.636,34.909,34.909,14,14,22,14,16,2 ,2,0,0,1,0,1,0,0,0,0,0,8,15,0,1
2 ,43.000,39.091,39.636,41.000,3,7,6,6,6,2 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
2 ,30.909,30.545,29.545,31.636,27,28,28,18,28,2 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
2 ,30.250,31.417,30.833,31.917,28,20,26,24,23,2 ,2,0,0,1,0,1,0,0,0,0,1,9,15,0,1
1 ,36.333,33.667,33.333,35.167,23,24,25,22,27,1 ,2,0,1,0,0,0,0,1,0,0,0,7,14,1,0
2 ,32.929,35.857,32.786,34.786,22,22,31,25,26,1 ,2,0,1,0,0,0,0,1,0,0,0,7,11,1,0
1 ,33.750,30.250,32.083,31.833,20,27,26,24,24,1 ,2,0,1,0,0,0,0,1,0,0,0,12,17,1,0
4 ,35.636,33.364,32.455,34.091,19,28,27,29,27,2 ,3,0,1,0,0,1,0,0,0,0,0,8,14,1,0
4 ,36.750,33.667,37.417,35.667,16,20,16,21,21,2 ,3,0,1,0,0,1,0,0,0,0,0,12,18,1,0
1 ,30.250,28.833,30.083,31.000,28,26,27,21,27,1 ,2,0,0,1,0,0,0,0,1,0,0,11,18,1,0
2 ,35.273,35.000,31.182,34.000,16,18,24,22,24,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,1,0
2 ,35.000,36.167,36.583,36.500,12,13,14,16,12,2 ,2,0,1,0,0,1,0,0,0,0,0,10,14,1,0
2 ,36.250,32.083,36.833,35.250,19,31,17,17,22,1 ,2,0,0,1,0,1,0,0,0,0,0,11,16,0,1
3 ,37.000,35.643,36.714,37.000,12,13,11,11,11,0 ,2,1,0,0,0,0,0,1,0,0,0,7,14,0,1
3 ,38.333,36.833,38.250,37.500,11,15,12,17,12,2 ,2,0,0,1,0,1,0,0,0,0,0,11,16,0,1
2 ,35.000,34.000,30.000,32.000,10,10,12,15,9,1 ,3,1,0,0,0,0,0,1,0,0,0,11,16,0,1
3 ,38.500,36.417,39.333,38.833,6,11,6,4,6,1 ,3,1,0,0,0,0,0,1,0,0,0,10,15,0,1
4 ,33.167,34.667,36.083,35.583,20,12,11,15,14,1 ,3,1,0,0,0,0,0,1,0,0,0,9,14,0,1
3 ,38.800,41.300,39.400,40.100,12,9,14,11,14,1 ,3,1,0,0,0,0,0,1,0,0,0,6,11,0,1
2 ,37.750,38.333,38.417,37.917,11,11,9,12,10,3 ,3,0,0,1,0,0,0,0,1,0,0,11,17,0,1
1 ,36.917,31.500,36.667,36.167,9,18,15,8,15,3 ,3,0,0,1,0,0,0,0,1,0,0,9,15,0,1
3 ,35.800,36.100,36.500,37.000,16,16,14,13,15,3 ,3,0,0,1,0,0,0,0,1,0,0,6,11,0,1
3 ,35.667,36.250,36.667,35.167,15,19,19,24,20,2 ,3,0,0,1,0,1,0,0,0,0,0,11,18,0,1
1 ,34.917,34.833,37.333,36.500,19,19,13,5,13,1 ,2,0,0,1,0,0,1,0,0,0,0,11,16,1,0
3 ,40.250,40.833,41.167,40.417,2,2,2,6,2,1 ,2,0,0,1,0,0,1,0,0,0,0,9,14,1,0
3 ,42.300,42.600,43.000,43.500,1,3,2,2,1,1 ,2,0,0,1,0,0,1,0,0,0,0,6,11,1,0
3 ,34.200,34.700,34.500,35.300,26,22,27,22,24,0 ,2,1,0,0,0,0,0,0,0,0,0,6,11,1,0
3 ,34.833,36.250,36.917,35.750,25,19,19,22,21,2 ,2,0,0,1,0,0,0,0,1,0,0,12,18,1,0
1 ,36.500,37.583,36.000,36.583,10,6,21,16,12,1 ,2,0,0,1,0,0,0,0,1,0,0,11,16,0,1
3 ,37.000,38.800,34.200,37.800,12,11,19,5,13,1 ,2,0,0,1,0,0,0,0,1,0,0,6,11,0,1
3 ,37.833,39.833,38.250,38.500,7,7,13,9,7,4 ,2,0,0,0,1,0,0,1,0,0,0,10,15,0,1
3 ,37.000,38.083,38.833,37.917,13,10,10,12,10,4 ,2,0,0,0,1,0,0,1,0,0,0,12,18,0,1
4 ,39.917,39.417,37.083,38.833,4,7,12,6,6,1 ,2,0,0,1,0,0,0,0,1,0,0,11,16,0,1
3 ,38.200,40.200,39.800,39.800,8,6,6,9,6,1 ,2,0,0,1,0,0,0,0,1,0,0,6,11,0,1
1 ,38.333,37.250,36.917,38.417,13,13,15,4,10,1 ,2,0,0,1,0,0,0,0,1,0,0,7,15,0,1
3 ,38.167,37.500,37.500,37.417,9,7,15,17,14,1 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
4 ,38.167,37.500,37.500,37.417,9,7,15,17,14,1 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
3 ,35.333,35.250,37.250,36.250,15,20,16,13,14,1 ,2,0,1,0,0,0,1,0,0,0,0,10,15,0,1
3 ,37.273,36.000,34.818,36.636,11,7,15,12,12,1 ,2,0,1,0,0,0,1,0,0,0,0,8,13,0,1
3 ,37.600,40.200,37.100,38.600,10,6,12,13,11,5 ,2,1,0,0,0,0,1,0,0,0,0,6,12,0,1
3 ,38.429,32.929,35.714,36.786,6,20,16,6,13,5 ,2,1,0,0,0,0,1,0,0,0,0,7,13,0,1
3 ,32.917,37.083,36.667,36.250,17,10,10,13,11,5 ,2,1,0,0,0,0,1,0,0,0,0,12,20,0,1
3 ,33.500,37.583,36.250,35.333,21,15,15,22,16,2 ,1,1,0,0,0,0,0,0,0,0,0,9,14,0,1
4 ,40.182,38.000,33.909,37.455,5,9,20,20,11,2 ,1,1,0,0,0,0,0,0,0,0,0,8,13,0,1
1 ,37.917,31.500,35.583,35.750,11,24,22,9,16,2 ,2,1,0,0,0,0,1,0,0,0,0,10,15,0,1
4 ,35.417,36.500,35.917,36.583,15,7,12,4,7,2 ,2,1,0,0,0,0,1,0,0,0,0,10,16,0,1
3 ,38.400,39.200,38.600,39.600,6,10,8,3,7,2 ,2,1,0,0,0,0,1,0,0,0,0,6,10,0,1
3 ,37.929,39.846,41.071,40.000,8,2,4,3,4,2 ,2,1,0,0,0,0,1,0,0,0,0,7,11,0,1
2 ,30.833,31.083,30.833,31.000,25,25,24,0,27,2 ,2,1,0,0,0,0,0,0,0,0,1,10,17,1,0
1 ,42.429,42.714,46.571,44.643,1,2,1,1,1,3 ,2,0,0,1,0,1,0,0,0,0,0,7,11,0,1
1 ,40.250,43.417,40.083,41.417,3,3,4,3,3,2 ,3,0,1,0,0,0,0,0,1,0,0,9,14,0,1
1 ,44.167,40.167,42.333,41.750,2,3,5,6,2,1 ,2,0,0,1,0,1,0,0,0,0,0,10,14,0,1
1 ,40.500,45.083,44.917,43.917,2,2,2,2,2,1 ,2,0,0,1,0,1,0,0,0,0,0,9,13,0,1
1 ,40.071,42.429,43.286,42.214,4,3,5,5,5,1 ,2,0,0,1,0,1,0,0,0,0,0,7,11,0,1
1 ,36.786,35.429,34.500,36.500,10,17,22,12,17,2 ,2,0,0,1,0,1,0,0,0,0,0,7,10,1,0
1 ,34.833,34.833,37.250,35.750,21,19,14,22,18,1 ,1,0,1,0,0,0,0,0,1,0,0,11,16,1,0
3 ,32.917,33.583,33.917,34.250,20,14,20,20,21,4 ,2,0,1,0,0,0,1,0,0,0,0,10,15,0,1
1 ,32.583,32.500,36.833,34.667,25,29,12,24,23,4 ,2,0,1,0,0,0,1,0,0,0,0,9,14,0,1
4 ,40.071,39.571,41.929,40.714,4,6,6,8,6,1 ,2,0,0,1,0,1,0,0,0,0,0,8,11,0,1
1 ,37.750,36.917,39.583,37.833,14,14,16,18,14,1 ,2,0,0,1,0,1,0,0,0,0,0,12,16,0,1
1 ,37.333,38.250,36.417,37.083,16,10,27,21,18,2 ,2,0,1,0,0,1,0,0,0,0,0,12,16,0,1
3 ,35.500,34.833,33.667,35.250,16,17,26,18,17,2 ,2,0,0,1,0,1,0,0,0,0,0,11,16,0,1
1 ,41.214,42.000,45.643,43.500,3,4,3,3,3,2 ,2,0,0,1,0,1,0,0,0,0,0,7,12,0,1
3 ,38.250,36.250,39.750,38.333,10,11,10,7,8,2 ,2,0,0,1,0,1,0,0,0,0,0,12,17,0,1
5 ,30.267,34.933,35.800,34.133,22,13,7,14,14,2 ,2,0,0,0,1,0,0,0,0,0,0,8,14,0,1
2 ,34.167,36.500,35.917,35.833,22,3,15,8,13,4 ,2,0,1,0,0,1,0,0,0,0,0,12,18,0,1
3 ,32.333,38.167,33.833,34.750,27,14,24,20,20,3 ,2,1,0,0,0,0,1,0,0,0,0,9,14,1,0
1 ,33.167,32.333,34.167,34.167,18,22,20,16,22,2 ,2,1,0,0,0,0,1,0,0,0,0,10,16,1,0
3 ,35.417,31.833,32.333,34.167,12,23,25,16,20,2 ,2,1,0,0,0,0,1,0,0,0,0,10,17,1,0
1 ,36.917,36.917,35.750,36.833,18,25,22,20,22,2 ,2,1,0,0,0,0,1,0,0,0,0,9,15,1,0
4 ,32.083,34.333,31.333,33.083,26,18,28,22,27,2 ,2,1,0,0,0,0,1,0,0,0,0,9,14,1,0
4 ,35.929,37.643,35.643,36.000,13,9,19,26,20,2 ,2,1,0,0,0,0,1,0,0,0,0,8,12,1,0
3 ,35.917,35.083,35.167,35.417,19,25,26,21,22,2 ,2,1,0,0,0,0,1,0,0,0,0,12,19,1,0
3 ,37.000,31.750,33.083,34.583,13,22,22,15,18,3 ,2,0,0,1,0,0,0,0,1,0,0,9,13,1,0
2 ,36.417,34.250,38.500,36.750,12,12,3,11,7,3 ,2,0,0,1,0,0,0,0,1,0,0,12,17,1,0
3 ,36.500,38.583,36.417,37.167,10,10,18,10,9,1 ,2,0,0,1,0,0,0,0,1,0,0,10,16,0,1
4 ,34.643,36.571,38.857,37.286,19,13,13,13,14,1 ,2,0,0,1,0,0,0,0,1,0,0,8,12,0,1
1 ,37.000,35.600,33.400,35.467,10,21,26,23,19,1 ,3,0,0,0,0,0,0,0,0,0,0,8,12,0,1
1 ,34.929,36.143,34.929,36.071,17,15,21,16,19,1 ,3,0,0,0,0,0,0,0,0,0,0,7,11,0,1
3 ,28.455,30.818,25.000,28.545,28,30,28,25,29,2 ,2,0,0,0,1,1,0,0,0,0,0,8,13,1,0
4 ,36.000,36.000,36.333,36.417,17,10,15,25,15,2 ,2,0,0,1,0,1,0,0,0,0,0,10,14,0,1
1 ,33.250,28.000,32.667,30.583,16,23,27,29,28,0 ,2,0,0,1,0,0,0,0,1,0,0,9,15,0,1
1 ,36.727,35.727,32.091,34.364,14,13,23,29,22,0 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
2 ,40.333,39.833,40.833,40.917,6,6,6,4,5,1 ,2,0,0,1,0,0,0,0,0,0,0,11,15,0,1
2 ,39.857,41.286,40.000,40.714,3,2,4,2,2,1 ,2,0,0,1,0,0,0,0,0,0,0,7,11,0,1
2 ,41.500,42.583,42.333,42.250,5,3,6,4,5,1 ,2,0,0,1,0,0,0,0,0,0,0,12,16,0,1
3 ,34.250,32.667,30.167,32.250,18,27,32,26,26,0 ,2,1,0,0,0,0,0,0,1,0,1,9,14,1,0
1 ,35.917,35.250,33.833,34.667,15,15,28,25,23,1 ,2,0,0,0,1,0,0,0,1,0,1,11,17,1,0
1 ,33.000,38.333,39.667,37.333,23,8,5,14,10,1 ,2,0,0,0,1,0,0,0,1,0,0,9,14,1,0
2 ,35.667,33.417,35.000,34.917,23,24,26,20,23,3 ,2,0,0,1,0,1,0,0,0,0,0,11,17,1,0
2 ,36.167,34.417,33.333,36.250,20,28,28,8,21,3 ,2,0,0,1,0,1,0,0,0,0,0,9,14,1,0
1 ,34.833,30.500,33.000,33.000,15,32,26,29,28,0 ,2,0,0,1,0,0,0,0,1,0,0,9,15,1,0
2 ,32.636,29.818,30.636,31.455,24,30,27,28,29,2 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
3 ,32.000,27.167,32.250,30.167,28,35,29,30,31,0 ,3,0,0,1,0,0,0,0,1,0,0,9,15,1,0
4 ,30.091,32.083,34.333,31.250,30,31,21,29,31,2 ,2,0,0,1,0,0,0,0,1,0,0,9,15,0,1
5 ,37.750,37.000,36.500,37.333,15,15,20,18,17,1 ,2,1,0,0,0,0,1,0,0,0,0,10,15,0,1
4 ,37.750,37.000,36.500,37.333,15,15,20,18,17,1 ,2,1,0,0,0,0,1,0,0,0,0,7,15,0,1
3 ,37.083,33.000,34.083,35.333,10,17,18,18,17,1 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
2 ,38.429,37.571,38.929,38.000,5,13,8,17,8,1 ,2,0,0,1,0,0,0,0,1,0,0,7,12,0,1
2 ,32.071,31.333,29.867,31.200,22,27,29,28,27,1 ,2,0,0,1,0,1,0,0,0,0,0,8,12,0,1
2 ,36.214,36.857,38.143,37.214,11,17,10,13,11,3 ,2,0,0,1,0,0,0,0,1,0,0,7,11,0,1
1 ,33.250,36.000,31.667,34.250,26,14,28,23,25,2 ,2,0,0,1,0,1,0,0,0,0,0,11,16,1,0
2 ,40.143,42.357,41.643,41.429,2,1,1,3,1,2 ,2,0,0,1,0,0,0,0,1,0,0,7,11,1,0
3 ,33.917,33.333,36.000,34.500,27,28,23,22,24,2 ,2,1,0,0,0,0,1,0,0,0,0,11,16,0,1
1 ,32.750,30.917,27.083,31.583,24,30,33,28,31,2 ,2,1,0,0,0,0,1,0,0,0,0,9,13,0,1
2 ,34.071,37.200,34.867,34.800,16,12,20,26,20,2 ,2,1,0,0,0,0,1,0,0,0,0,8,12,0,1
3 ,43.250,39.167,41.417,40.833,1,3,6,4,2,1 ,3,0,0,1,0,1,0,0,0,0,0,12,17,0,1
5 ,33.133,37.333,35.467,36.867,17,7,8,3,7,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,1,0
5 ,37.500,36.500,39.500,38.500,18,17,6,5,9,2 ,2,0,0,1,0,0,0,0,1,0,0,10,16,0,1
3 ,38.643,36.143,36.929,37.714,12,16,14,12,16,0 ,1,1,0,0,0,0,0,0,1,0,0,7,12,1,0
3 ,36.583,36.167,37.500,37.167,13,12,11,11,11,2 ,2,1,0,0,0,0,0,0,0,1,0,11,17,1,0
3 ,31.214,34.357,32.500,33.071,30,25,25,26,29,2 ,3,0,1,0,0,0,0,1,0,0,0,7,11,1,0
4 ,40.333,40.167,35.333,38.167,6,5,23,24,12,1 ,2,0,0,1,0,0,0,0,1,0,0,7,15,0,1
3 ,42.250,44.000,43.000,43.000,5,3,3,3,3,2 ,2,0,0,1,0,1,0,0,0,0,0,9,14,0,1
3 ,41.786,41.714,42.643,41.357,3,2,2,11,4,2 ,2,0,0,1,0,1,0,0,0,0,0,7,12,0,1
3 ,33.071,35.429,35.143,34.500,27,21,20,27,25,2 ,2,1,0,0,0,0,0,0,0,1,0,7,11,1,0
4 ,40.750,39.500,37.667,38.500,4,7,10,25,9,2 ,2,1,0,0,0,0,0,0,0,1,0,7,15,1,0
4 ,36.167,37.750,36.333,37.333,16,6,15,18,10,2 ,2,1,0,0,0,0,0,1,0,0,0,10,16,0,1
2 ,47.083,47.167,46.750,46.750,1,1,1,1,1,1 ,2,0,0,1,0,0,0,0,1,0,0,11,16,0,1
3 ,40.000,40.143,41.429,40.571,8,10,8,7,9,1 ,2,1,0,0,0,1,0,0,0,0,0,7,12,0,1
3 ,41.500,40.786,36.000,38.429,6,7,18,21,13,2 ,2,0,0,1,0,0,0,0,1,0,0,7,12,0,1
3 ,40.333,39.167,39.583,38.833,3,3,12,16,6,1 ,3,1,0,0,0,0,0,0,1,0,0,12,16,0,1
1 ,34.273,34.000,31.455,34.364,24,21,26,13,22,1 ,2,0,0,0,1,0,0,1,0,0,0,8,16,0,1
3 ,31.167,25.333,24.909,28.167,27,36,35,27,35,1 ,2,0,0,1,0,0,0,0,1,0,0,9,14,0,1
4 ,36.333,36.467,36.333,36.600,11,13,15,16,11,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
1 ,38.333,36.000,36.750,37.333,13,20,17,16,17,1 ,2,0,0,1,0,0,0,0,1,0,0,7,16,0,1
3 ,35.083,36.200,38.583,36.500,23,13,11,20,18,1 ,2,0,0,1,0,0,0,0,1,0,0,12,18,0,1
4 ,35.083,36.200,38.583,36.500,23,13,11,20,18,1 ,2,0,0,1,0,0,0,0,1,0,0,12,18,0,1
1 ,38.500,38.333,37.000,37.833,11,9,14,19,15,1 ,2,0,0,1,0,1,0,0,0,0,0,7,16,1,0
4 ,34.857,36.929,36.143,36.214,13,11,14,14,14,1 ,2,0,0,1,0,1,0,0,0,0,0,7,12,1,0
3 ,32.750,37.250,40.000,36.583,22,15,5,14,12,3 ,2,0,1,0,0,1,0,0,0,0,0,10,15,1,0
3 ,37.545,33.091,36.727,36.364,10,20,6,12,14,3 ,2,0,1,0,0,1,0,0,0,0,0,8,13,1,0
4 ,34.714,28.714,31.643,32.857,14,28,25,15,21,0 ,2,0,0,1,0,0,0,0,1,0,0,7,13,1,0
3 ,30.167,28.083,28.083,27.750,22,27,27,25,25,0 ,2,0,0,1,0,0,0,0,1,0,0,9,15,1,0
3 ,31.786,31.286,32.357,33.643,25,25,28,8,26,0 ,2,0,0,1,0,0,0,0,1,0,0,7,12,1,0
4 ,37.133,39.800,39.733,38.867,9,2,4,11,4,2 ,2,0,1,0,0,1,0,0,0,0,0,8,13,1,0
2 ,36.000,34.000,35.583,35.167,15,13,17,17,18,2 ,3,0,0,1,0,0,0,0,1,0,0,12,18,1,0
4 ,38.133,37.733,38.200,38.267,4,7,7,6,5,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
1 ,34.333,35.250,38.250,37.083,15,10,9,4,7,2 ,2,1,0,0,0,1,0,0,0,0,0,10,16,1,0
4 ,30.500,32.000,33.000,32.357,29,25,24,21,23,2 ,2,1,0,0,0,1,0,0,0,0,0,7,12,1,0
3 ,36.833,36.500,38.000,37.083,8,16,14,14,10,1 ,2,1,0,0,0,0,0,1,0,0,0,10,15,0,1
3 ,36.667,39.000,40.250,39.250,12,10,3,2,4,2 ,2,0,0,1,0,0,0,0,1,0,0,9,15,1,0
2 ,37.056,37.278,38.889,38.444,9,6,5,3,5,0 ,3,1,0,0,0,0,0,1,0,0,0,9,13,0,1
3 ,35.167,30.917,30.833,32.417,18,22,23,24,25,0 ,3,0,0,0,0,0,0,0,0,0,0,10,16,0,1
2 ,41.583,41.167,40.917,41.333,7,7,5,6,6,0 ,1,1,0,0,0,0,1,0,0,0,0,12,17,0,1
4 ,31.667,31.750,34.583,33.833,17,24,23,14,21,2 ,2,0,0,1,0,1,0,0,0,0,0,10,16,1,0
4 ,37.533,37.667,35.600,37.400,7,8,19,8,7,2 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
4 ,34.500,31.000,36.500,34.833,24,25,19,22,24,2 ,2,0,0,1,0,1,0,0,0,0,0,12,18,1,0
2 ,40.083,37.333,36.500,38.250,8,14,16,15,14,2 ,2,0,0,1,0,1,0,0,0,0,0,11,15,0,1
3 ,37.083,37.083,36.583,36.667,14,13,20,19,15,1 ,2,0,0,1,0,1,0,0,0,0,0,11,17,0,1
1 ,35.733,39.286,39.200,39.067,15,12,9,7,8,1 ,2,0,0,1,0,1,0,0,0,0,0,8,13,0,1
3 ,36.500,35.083,37.417,36.833,14,14,16,8,11,1 ,2,0,0,1,0,1,0,0,0,0,0,12,18,0,1
2 ,32.750,34.917,40.167,37.083,23,17,8,8,12,1 ,2,0,0,1,0,0,0,0,1,0,0,11,17,0,1
3 ,36.250,34.667,34.667,35.333,13,10,8,14,11,0 ,2,0,0,0,0,0,0,0,0,0,0,10,15,0,1
1 ,41.133,41.333,40.200,41.133,2,3,7,3,3,0 ,2,1,0,0,0,0,0,1,0,0,0,8,12,0,1
1 ,27.500,25.500,30.222,28.333,29,28,26,26,26,1 ,3,0,0,0,1,1,0,0,0,0,0,9,14,1,0
4 ,32.917,34.750,33.333,34.583,23,17,24,9,20,3 ,2,0,0,0,1,1,0,0,0,0,0,9,15,0,1
